Age,WorkClass,Education,Education_Years,MaritalStatus,Occupation,Relationship,Race,Gender,CapGains,CapLoss,HoursWorked,Country,IncomeLabel,Suburban
20.0, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,1
30.0, Private, Assoc-voc,11.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,45.0, United-States, <=50K,1
65.0, Private, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K,0
56.0, Private, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,36.0, United-States, <=50K,1
49.0, Private, 9th,5.0, Divorced, Other-service, Not-in-family, Black, Male,0.0,0.0,37.0, United-States, <=50K,0
33.0, Private, 1st-4th,2.0, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0.0,2603.0,32.0, Mexico, <=50K,0
39.0, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
29.0, Private, 12th,8.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,0
39.0, Private, 11th,7.0, Married-civ-spouse, Other-service, Husband, White, Male,2407.0,0.0,70.0, Mexico, <=50K,0
, Private, 11th,7.0, Never-married, Transport-moving, Own-child, White, Female,0.0,0.0,38.0, United-States, <=50K,1
32.0, Self-emp-inc, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,77.0, United-States, <=50K,0
56.0, Self-emp-not-inc, 9th,5.0, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,3411.0,0.0,50.0, Columbia, <=50K,1
50.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1485.0,40.0, United-States, <=50K,1
40.0, ?, Bachelors,13.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K,1
59.0, Private, 9th,5.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
35.0, Private, HS-grad,9.0, Divorced, Craft-repair,, White, Male,0.0,0.0,40.0, United-States, <=50K,1
46.0, Private, Some-college,10.0, Divorced, Machine-op-inspct, Own-child, White, Female,0.0,0.0,17.0, United-States, <=50K,1
20.0, ?, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,1
39.0, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
22.0, State-gov, Some-college,10.0, Married-spouse-absent, Tech-support, Unmarried, White, Male,0.0,0.0,20.0, United-States, <=50K,1
44.0, Private, HS-grad,9.0,, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
51.0, Self-emp-not-inc, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
80.0, Self-emp-not-inc, 7th-8th,4.0, Widowed, Farming-fishing, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K,0
25.0, Private, HS-grad,9.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, Mexico, <=50K,1
33.0, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,1
25.0, Private, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
44.0, Private, Bachelors,13.0, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, China, <=50K,1
18.0, Private, 11th,7.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K,1
55.0, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,3411.0,0.0,40.0, Jamaica, <=50K,1
32.0, Private, 11th,7.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,60.0, United-States, <=50K,0
37.0, Private, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,0
31.0, Private, HS-grad,9.0, Divorced, Craft-repair, Own-child, White, Male,0.0,1669.0,50.0, United-States, <=50K,1
42.0, Private, Doctorate,16.0, Married-spouse-absent, Other-service, Not-in-family, White, Male,27828.0,0.0,60.0, ?, >50K,1
71.0, Local-gov, HS-grad,9.0, Widowed, Exec-managerial, Other-relative, White, Female,0.0,0.0,33.0, United-States, <=50K,1
27.0, Private, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,37.0, United-States, <=50K,1
52.0, Private, HS-grad,9.0,, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0.0,0.0,8.0, Philippines, <=50K,1
21.0, ?, 10th,6.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,1
20.0, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K,1
42.0, Private, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,1
20.0, Private, HS-grad,9.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, El-Salvador, <=50K,1
23.0, Private, Bachelors,13.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K,1
23.0, Federal-gov, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
28.0, ?, Some-college,10.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K,1
23.0, State-gov, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,10.0, United-States, <=50K,0
34.0, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,1
41.0, Local-gov, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,70.0, United-States, <=50K,0
31.0, Self-emp-inc, Assoc-voc,11.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
43.0, Private, Bachelors,13.0, Separated, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
39.0, Private, Prof-school,15.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,0
45.0, Private, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K,0
61.0, Self-emp-not-inc, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,4.0, ?, <=50K,1
38.0, Private, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,1
41.0, Private,,13.0, Divorced, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K,0
21.0, Private, Some-college,10.0, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,0
60.0, Private, HS-grad,9.0, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,,40.0, United-States, <=50K,0
70.0, Private, 10th,6.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,32.0, United-States, <=50K,1
23.0, Private, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K,0
41.0, State-gov, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,0
59.0, Local-gov, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
46.0, Private, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,45.0, United-States, <=50K,0
54.0, Private, Assoc-acdm,12.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,55.0, United-States, >50K,1
45.0, Private, HS-grad,9.0, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, Canada, <=50K,1
38.0, Self-emp-not-inc,,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,1
41.0, Self-emp-not-inc, Bachelors,13.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K,0
26.0, Private, 11th,7.0, Never-married, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,20.0, United-States, <=50K,1
27.0, Private, HS-grad,9.0, Never-married, Craft-repair,, White, Female,0.0,0.0,45.0, United-States, <=50K,1
18.0, Private, 12th,8.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,1
18.0, Private, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K,1
38.0, Private, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
23.0, Private, 9th,5.0, Married-spouse-absent, Craft-repair,, White, Male,0.0,0.0,40.0, Mexico, <=50K,0
21.0, Private, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,10.0, United-States, <=50K,1
34.0, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,25.0, United-States, <=50K,0
46.0, Private, Masters,14.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1977.0,40.0, United-States, >50K,0
34.0, Local-gov, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,1
31.0, Private, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
27.0, Federal-gov, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,48.0, United-States, <=50K,0
59.0, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,1
28.0, Local-gov, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
52.0, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,1
40.0, Private, 1st-4th,2.0, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K,1
82.0, ?, 10th,6.0, Widowed, ?, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K,1
31.0, Private, HS-grad,9.0, Never-married, Other-service,, Black, Male,0.0,0.0,18.0, United-States, <=50K,1
25.0, ?, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
33.0, Private, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K,1
25.0, Private, HS-grad,9.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
46.0, Self-emp-inc,,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, ?, <=50K,1
60.0, Private, Assoc-voc,11.0, Widowed, Craft-repair, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K,1
33.0, State-gov, Bachelors,13.0, Never-married, Prof-specialty, Other-relative, Black, Female,0.0,0.0,40.0, United-States, <=50K,1
46.0, Private, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
22.0, ?, 11th,7.0, Separated, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,1
42.0, Private, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,0
61.0, Private, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
43.0, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
21.0, Private, Assoc-voc,11.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K,1
57.0, Private, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,28.0, United-States, <=50K,1
54.0, Private, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K,1
65.0, ?, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
66.0, Private, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,30.0, Philippines, <=50K,1
19.0, Private, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,28.0, United-States, <=50K,0
19.0, Private, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K,0
37.0, Private, 10th,6.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,33.0, United-States, <=50K,1
50.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,1
73.0, Private, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, <=50K,0
40.0, ?, 9th,5.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,5.0, Cuba, <=50K,0
25.0, Private, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,20.0, United-States, <=50K,0
66.0, ?, 7th-8th,4.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,4.0, United-States, <=50K,1
27.0,, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,2258.0,, United-States, <=50K,0
31.0, Private, HS-grad,9.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K,0
47.0, Private, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
51.0, Private, Some-college,, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,63.0, United-States, <=50K,1
23.0, Private, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,25.0, United-States, <=50K,0
44.0, Self-emp-not-inc, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,40.0, United-States, <=50K,0
46.0, Private, 10th,6.0, Divorced, Machine-op-inspct, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K,1
62.0, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,0
37.0, Private, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,1
25.0, Private, Assoc-acdm,12.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, Peru, <=50K,0
62.0, Private, HS-grad,9.0, Divorced, Priv-house-serv, Unmarried, Black, Female,0.0,0.0,99.0, United-States, <=50K,0
40.0, Private, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,1
59.0, Private, 1st-4th,2.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K,1
50.0, Private, Some-college,10.0, Married-civ-spouse, Craft-repair,, White, Male,0.0,0.0,40.0, United-States, >50K,0
59.0, Private, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
43.0, Self-emp-not-inc, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,1
21.0, ?, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K,1
60.0, Local-gov, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,, United-States, <=50K,0
25.0, Private, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K,1
31.0, Private, HS-grad,9.0, Divorced, Other-service, Own-child, White, Female,,0.0,15.0, United-States, <=50K,0
37.0, Private, Assoc-voc,11.0, Divorced, Tech-support, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
60.0, Self-emp-not-inc, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,1
29.0, Private, Some-college,10.0, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States, <=50K,1
26.0, Private, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K,1
26.0, Private, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
29.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,37.0, United-States, <=50K,0
, ?, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K,1
25.0, State-gov,,13.0, Never-married, Protective-serv, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
26.0, Private, HS-grad,9.0, Separated, Sales, Unmarried, Black, Female,0.0,0.0,37.0, United-States, <=50K,0
19.0, Private, 11th,7.0, Never-married, Adm-clerical,, Amer-Indian-Eskimo, Female,0.0,0.0,15.0, South, <=50K,1
65.0, Self-emp-not-inc, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,15.0, United-States, <=50K,1
22.0, Private, 12th,8.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,1
45.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,0
28.0, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,0
31.0, Private, Some-college,10.0, Separated, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,0
29.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, Scotland, <=50K,1
39.0, Private, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K,1
, Private, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
22.0, Private, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,30.0, Germany, <=50K,0
33.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
57.0, Private, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K,1
42.0, Private, Some-college,10.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,32.0, United-States, <=50K,0
48.0, Self-emp-not-inc, Assoc-voc,, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,25.0, United-States, >50K,1
20.0, ?, 10th,6.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,0
38.0, Local-gov, Assoc-acdm,12.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,56.0, United-States, >50K,0
35.0, Self-emp-not-inc, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,0
38.0, Private, HS-grad,9.0, Married-spouse-absent, Other-service, Not-in-family, White, Male,0.0,0.0,35.0, ?, <=50K,0
21.0, Private, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,1
34.0, Private, Bachelors,13.0, Never-married, Sales,, White, Male,27828.0,0.0,40.0, United-States, >50K,1
48.0, Private, Some-college,10.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K,1
44.0, Private, 10th,6.0, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0.0,0.0,30.0, United-States, <=50K,1
48.0, Private, Assoc-acdm,12.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K,0
27.0, Self-emp-not-inc, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
48.0, Private, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,43.0, United-States, <=50K,1
40.0, Local-gov, Some-college,10.0, Divorced, Transport-moving, Unmarried, White, Male,6849.0,0.0,40.0, United-States, <=50K,0
